Date,Close/Last,Volume,Open,High,Low
06/13/2019,$86.77,3753224,$86.95,$87.44,$86.315
06/12/2019,$86.65,2893809,$86.12,$86.87,$86.12
06/11/2019,$85.64,2841341,$86.04,$86.49,$85.07
06/10/2019,$86.29,3028366,$86.93,$86.97,$86.045
06/07/2019,$87.04,3243290,$87.96,$88.60,$86.945
06/06/2019,$87.71,2985539,$87.32,$88.00,$86.96
06/05/2019,$87.22,2819465,$86.16,$87.67,$85.51
06/04/2019,$85.90,2498799,$85.98,$86.155,$84.28
06/03/2019,$86.02,3061835,$86.04,$86.135,$85.26
05/31/2019,$85.61,3182478,$85.55,$86.09,$84.46
05/30/2019,$85.53,2319403,$85.89,$86.28,$85.34
05/29/2019,$85.81,2319033,$87.40,$87.58,$85.73
05/28/2019,$87.12,3837696,$88.81,$88.8458,$86.93
05/24/2019,$88.81,1987721,$88.90,$89.45,$88.65
05/23/2019,$88.90,3861977,$88.12,$88.99,$87.94
05/22/2019,$87.81,2226006,$87.38,$88.00,$87.15
05/21/2019,$87.08,2728370,$87.19,$88.03,$86.8744
05/20/2019,$86.96,3100226,$87.31,$87.60,$86.6566
05/17/2019,$87.20,4428338,$85.70,$87.44,$85.68
05/16/2019,$86.24,4151934,$85.92,$86.705,$85.72
05/15/2019,$86.79,3653196,$87.21,$87.56,$86.77
05/14/2019,$87.01,4955484,$87.32,$87.62,$86.56
05/13/2019,$88.05,4046756,$87.70,$88.16,$86.80
05/10/2019,$87.99,2965565,$86.62,$88.07,$86.45
05/09/2019,$86.83,3165001,$88.68,$88.68,$86.67
05/08/2019,$87.80,2832432,$89.15,$89.30,$87.72
05/07/2019,$89.26,2546204,$89.50,$89.64,$88.83
05/06/2019,$89.48,2659587,$90.18,$90.42,$89.30
05/03/2019,$90.16,2988584,$90.17,$90.45,$89.82
05/02/2019,$89.81,2656618,$90.44,$90.8087,$89.62
05/01/2019,$90.41,2323382,$90.68,$91.06,$90.1012
04/30/2019,$91.12,3242730,$89.69,$91.22,$89.43
04/29/2019,$89.58,2370726,$89.91,$90.29,$89.32
04/26/2019,$90.32,1916040,$90.70,$91.33,$90.28
04/25/2019,$90.45,2506592,$89.42,$90.66,$89.27
04/24/2019,$89.68,1938823,$89.28,$89.98,$88.88
04/23/2019,$89.01,2336803,$88.82,$89.31,$88.29
04/22/2019,$88.73,2615838,$89.01,$89.56,$88.53
04/18/2019,$89.14,2822423,$89.32,$89.65,$88.935
04/17/2019,$89.06,3961710,$89.13,$89.72,$88.71
04/16/2019,$89.09,3165997,$90.14,$90.65,$88.855
04/15/2019,$90.44,2808906,$90.50,$90.74,$90.16
04/12/2019,$90.45,3520906,$89.70,$90.465,$89.21
04/11/2019,$90.26,2315979,$90.04,$90.46,$89.80
04/10/2019,$89.94,3339850,$90.49,$91.08,$89.70
04/09/2019,$90.25,2475254,$90.06,$90.48,$89.815
04/08/2019,$90.11,3115465,$90.50,$90.62,$89.65
04/05/2019,$90.53,5433160,$89.49,$90.62,$89.18
04/04/2019,$89.35,4792838,$89.03,$89.525,$87.93
04/03/2019,$88.85,2998767,$89.00,$89.19,$88.2186
04/02/2019,$89.13,3381047,$89.60,$89.60,$88.6499
04/01/2019,$89.28,4468162,$89.75,$89.83,$88.63
03/29/2019,$90.00,4878240,$89.23,$90.09,$88.81
03/28/2019,$89.38,3693823,$90.68,$90.90,$89.02
03/27/2019,$90.48,3332101,$91.59,$91.63,$90.225
03/26/2019,$91.53,2846063,$90.70,$91.67,$90.63
03/25/2019,$90.77,2092688,$90.90,$91.13,$90.45
03/22/2019,$90.70,4174371,$90.16,$91.67,$89.91
03/21/2019,$89.91,4408687,$89.40,$90.24,$89.21
03/20/2019,$89.38,3838761,$89.34,$90.16,$89.00
03/19/2019,$89.12,4639904,$90.08,$90.23,$88.66
03/18/2019,$90.06,3976996,$90.86,$90.91,$89.725
03/15/2019,$90.65,7614204,$90.45,$91.03,$90.24
03/14/2019,$90.36,3513554,$90.47,$91.075,$90.12
03/13/2019,$90.56,4159156,$90.39,$90.79,$90.32
03/12/2019,$90.51,4566261,$90.47,$90.87,$90.11
03/11/2019,$90.36,3588027,$90.26,$90.47,$89.88
03/08/2019,$90.20,2436794,$89.91,$90.23,$89.295
03/07/2019,$89.58,3398939,$89.96,$90.65,$89.29
03/06/2019,$89.57,3121382,$89.65,$89.96,$89.36
03/05/2019,$89.53,3338586,$89.66,$89.94,$89.43
03/04/2019,$89.88,3104364,$89.82,$89.95,$88.98
03/01/2019,$89.53,5610142,$89.60,$89.91,$88.93
02/28/2019,$89.66,4137332,$89.21,$89.99,$89.00
02/27/2019,$89.28,2112484,$88.73,$89.43,$88.47
02/26/2019,$88.88,3234514,$89.63,$89.89,$88.191
02/25/2019,$89.48,2550920,$89.91,$89.95,$88.92
02/22/2019,$89.91,2538531,$89.70,$90.29,$89.36
02/21/2019,$89.59,3142132,$88.32,$89.655,$88.27
02/20/2019,$88.85,3471191,$87.95,$89.06,$87.54
02/19/2019,$87.94,4358536,$87.64,$88.14,$87.239
02/15/2019,$87.51,4471941,$88.45,$88.49,$87.015
02/14/2019,$87.82,3984312,$88.53,$88.61,$87.25
