Date,Close/Last,Volume,Open,High,Low
06/12/2024,$42.59,292809,$42.84,$42.97,$41.90
06/11/2024,$41.98,243561,$44.50,$44.70,$41.70
06/10/2024,$44.70,218121,$44.19,$45.25,$43.9601
06/07/2024,$43.56,273997,$46.93,$46.95,$43.10
06/06/2024,$46.95,280605,$46.04,$47.61,$45.87
06/05/2024,$45.38,173556,$45.10,$45.61,$44.7001
06/04/2024,$45.10,310133,$46.99,$46.99,$43.54
06/03/2024,$47.09,205662,$50.26,$50.459,$46.64
05/31/2024,$49.63,319097,$50.87,$52.17,$48.42
05/30/2024,$50.77,298804,$50.00,$51.7199,$49.50
05/29/2024,$49.17,243164,$50.01,$50.42,$49.17
05/28/2024,$50.97,312667,$50.41,$51.84,$49.20
05/24/2024,$47.97,186154,$46.66,$48.40,$46.50
05/23/2024,$45.93,242197,$47.86,$47.92,$45.81
05/22/2024,$47.55,237470,$49.03,$49.03,$47.2014
05/21/2024,$48.32,275672,$50.15,$50.3878,$48.04
05/20/2024,$50.83,715676,$47.67,$51.12,$47.12
05/17/2024,$46.61,513848,$44.00,$47.05,$43.2379
05/16/2024,$43.64,243252,$43.00,$44.40,$42.5193
05/15/2024,$43.20,235012,$43.67,$44.04,$42.50
05/14/2024,$43.25,285003,$43.63,$44.7994,$43.15
05/13/2024,$43.39,167879,$44.31,$44.41,$43.23
05/10/2024,$43.89,159061,$44.20,$44.48,$43.44
05/09/2024,$44.01,271516,$41.82,$44.01,$41.77
05/08/2024,$42.13,451716,$39.00,$42.66,$38.23
05/07/2024,$44.30,270169,$46.09,$46.54,$44.01
05/06/2024,$45.64,335758,$45.50,$47.00,$45.18
05/03/2024,$45.05,192424,$46.31,$46.31,$43.9029
05/02/2024,$45.07,214548,$43.02,$45.11,$43.02
05/01/2024,$43.06,531180,$44.03,$45.00,$41.31
04/30/2024,$42.93,249524,$42.33,$43.51,$41.765
04/29/2024,$42.98,160836,$41.61,$43.37,$41.5241
04/26/2024,$41.57,79934,$40.83,$42.29,$40.59
04/25/2024,$40.89,111541,$40.34,$41.01,$40.00
04/24/2024,$40.78,130998,$41.62,$41.80,$40.59
04/23/2024,$41.93,157201,$41.92,$42.74,$41.58
04/22/2024,$42.00,181455,$42.00,$42.65,$40.75
04/19/2024,$41.37,95515,$40.20,$41.585,$40.20
04/18/2024,$40.63,122410,$40.49,$42.2899,$40.2101
04/17/2024,$40.69,73618,$41.59,$42.38,$40.61
04/16/2024,$41.66,175271,$40.96,$42.08,$39.71
04/15/2024,$41.86,121003,$44.49,$44.55,$41.67
04/12/2024,$43.41,111979,$44.43,$45.57,$42.92
04/11/2024,$44.18,186561,$43.64,$44.585,$42.4095
04/10/2024,$43.34,206703,$42.53,$44.39,$42.45
04/09/2024,$43.51,147326,$44.26,$44.38,$42.87
04/08/2024,$44.40,116148,$45.86,$45.86,$43.3901
