Date,Close/Last,Volume,Open,High,Low
07/22/2025,$34.25,2375243,$34.18,$34.50,$32.60
07/21/2025,$34.10,4251713,$37.79,$37.82,$34.03
07/18/2025,$37.62,2807929,$38.00,$38.3395,$36.75
07/17/2025,$37.68,3170393,$37.77,$38.49,$36.80
07/16/2025,$37.02,4549737,$35.64,$37.59,$35.23
07/15/2025,$35.08,3127071,$36.50,$36.65,$34.24
07/14/2025,$36.00,3923809,$34.04,$36.39,$33.47
07/11/2025,$34.22,2149530,$34.50,$36.08,$34.14
07/10/2025,$35.02,2010741,$35.19,$35.98,$34.15
07/09/2025,$34.63,1900158,$33.78,$35.33,$32.75
07/08/2025,$33.72,2184237,$34.76,$35.40,$32.721
07/07/2025,$34.14,2032371,$34.04,$34.51,$32.11
07/03/2025,$33.61,1517317,$33.10,$33.62,$32.58
07/02/2025,$32.95,2191077,$32.05,$33.10,$31.51
07/01/2025,$32.48,3191470,$33.90,$33.90,$31.66
06/30/2025,$34.49,2419260,$34.75,$34.97,$33.56
06/27/2025,$34.56,4513176,$36.39,$37.59,$33.55
06/26/2025,$35.66,2370897,$36.41,$37.14,$35.50
06/25/2025,$35.67,4880356,$39.27,$39.74,$35.06
06/24/2025,$39.50,5099803,$36.85,$39.68,$36.55
06/23/2025,$35.59,4479162,$36.89,$38.14,$33.03
06/20/2025,$37.31,8748434,$39.68,$40.10,$36.24
06/18/2025,$37.97,4290326,$33.90,$38.00,$33.10
06/17/2025,$33.49,4382900,$35.50,$37.50,$33.1001
06/16/2025,$34.615,7506786,$32.00,$36.89,$31.9658
06/13/2025,$30.50,2915477,$31.00,$31.90,$30.22
06/12/2025,$32.29,3244896,$33.25,$34.27,$32.16
06/11/2025,$34.25,7589226,$31.40,$35.00,$31.00
06/10/2025,$30.53,2679550,$31.75,$33.20,$30.15
06/09/2025,$31.15,2500958,$32.08,$32.1743,$30.56
06/06/2025,$31.19,3244122,$29.15,$31.559,$28.35
06/05/2025,$28.43,2136078,$29.79,$30.20,$28.08
06/04/2025,$29.63,2776851,$29.37,$29.87,$28.20
06/03/2025,$29.18,6044437,$33.035,$34.22,$29.00
06/02/2025,$30.93,3369028,$29.85,$32.196,$29.30
05/30/2025,$30.13,3420311,$29.24,$31.50,$28.88
05/29/2025,$31.14,3636366,$32.74,$32.74,$30.52
05/28/2025,$31.94,8444204,$34.69,$36.20,$30.7265
05/27/2025,$34.89,11847650,$35.385,$36.2633,$32.59
05/23/2025,$35.86,19939990,$30.11,$37.23,$29.0401
05/22/2025,$27.57,3533068,$25.73,$28.51,$25.05
05/21/2025,$25.70,1486304,$25.63,$26.856,$25.11
05/20/2025,$25.91,1854503,$27.22,$27.47,$25.11
05/19/2025,$26.84,1338058,$25.93,$27.22,$25.60
05/16/2025,$27.25,2597469,$26.79,$28.01,$25.96
05/15/2025,$26.07,2120369,$26.11,$26.50,$24.5601
05/14/2025,$26.48,4138664,$28.95,$29.26,$26.143
05/13/2025,$27.32,2952613,$25.26,$27.60,$25.26
05/12/2025,$25.17,1901358,$25.10,$25.58,$24.37
05/09/2025,$24.06,1745133,$23.46,$24.78,$22.59
05/08/2025,$23.47,1214665,$24.2985,$24.5289,$23.00
05/07/2025,$23.52,1765601,$24.43,$24.80,$22.89
05/06/2025,$25.12,2569237,$22.70,$25.19,$22.45
05/05/2025,$23.36,1045103,$23.55,$23.63,$22.78
05/02/2025,$24.19,1608081,$24.09,$25.26,$23.80
05/01/2025,$23.46,1437528,$23.71,$24.22,$23.10
04/30/2025,$22.75,994468,$22.96,$22.96,$21.83
04/29/2025,$23.27,1092937,$24.05,$24.35,$22.97
04/28/2025,$23.86,1237572,$23.46,$24.65,$22.945
04/25/2025,$22.92,1003132,$22.83,$23.2389,$22.26
04/24/2025,$23.05,2150469,$20.24,$23.38,$20.24
04/23/2025,$20.52,1504387,$20.91,$21.46,$20.12
04/22/2025,$19.19,1191940,$18.90,$19.86,$18.81
04/21/2025,$18.52,2108246,$19.35,$19.50,$17.26
04/17/2025,$19.86,1312505,$20.70,$20.93,$19.49
04/16/2025,$20.52,1846063,$21.63,$21.9899,$20.50
04/15/2025,$22.15,1152895,$23.445,$23.82,$22.025
04/14/2025,$23.44,763698,$24.25,$24.63,$22.80
04/11/2025,$23.27,727530,$22.75,$23.4499,$22.36
04/10/2025,$22.75,1410262,$23.65,$24.14,$22.3073
04/09/2025,$24.74,2490337,$22.06,$25.57,$21.31
04/08/2025,$22.62,1948374,$24.80,$24.80,$21.59
04/07/2025,$23.07,2076028,$19.22,$23.68,$19.22
04/04/2025,$21.45,2083215,$22.12,$22.51,$19.07
04/03/2025,$23.47,1503065,$23.50,$23.655,$23.01
04/02/2025,$24.50,2180907,$25.30,$26.8061,$24.30
04/01/2025,$25.96,1235061,$26.46,$27.0947,$25.25
03/31/2025,$26.46,1534985,$25.00,$26.55,$25.00
03/28/2025,$26.77,1637029,$27.50,$28.13,$25.56
03/27/2025,$28.25,1160297,$28.20,$29.43,$27.815
03/26/2025,$29.33,1831927,$31.03,$31.085,$28.40
03/25/2025,$31.63,1567704,$32.46,$33.30,$30.7785
03/24/2025,$32.93,3068647,$31.08,$33.08,$30.6201
03/21/2025,$30.19,4251613,$30.07,$30.575,$29.51
03/20/2025,$30.92,1692125,$30.20,$31.99,$29.75
03/19/2025,$31.26,2150212,$30.30,$32.28,$29.56
03/18/2025,$30.12,1382562,$30.00,$30.19,$28.23
03/17/2025,$30.61,2295308,$30.25,$31.7315,$29.80
03/14/2025,$30.26,2292827,$29.50,$30.56,$28.58
03/13/2025,$28.32,1680973,$27.94,$28.99,$26.56
03/12/2025,$27.78,1920656,$29.51,$29.82,$27.60
03/11/2025,$27.53,2269430,$25.00,$28.1151,$24.85
03/10/2025,$25.23,2062236,$25.91,$26.71,$24.43
03/07/2025,$26.98,1754353,$26.54,$27.4999,$25.44
03/06/2025,$26.97,1643436,$27.95,$28.44,$26.31
03/05/2025,$28.77,1835107,$28.60,$29.01,$27.2287
03/04/2025,$28.62,3269316,$26.39,$29.8065,$26.20
03/03/2025,$27.20,2874815,$30.48,$30.86,$26.92
02/28/2025,$28.79,3987964,$26.52,$29.64,$26.04
02/27/2025,$27.55,4061460,$31.80,$31.85,$27.42
02/26/2025,$29.64,5147973,$27.165,$30.30,$26.75
02/25/2025,$25.50,3021245,$26.05,$26.62,$24.03
02/24/2025,$26.66,3656884,$28.08,$28.66,$26.30
02/21/2025,$28.94,2789942,$31.25,$31.40,$28.48
02/20/2025,$30.63,3535208,$31.37,$31.48,$28.77
02/19/2025,$31.48,2718405,$31.48,$32.2437,$30.40
02/18/2025,$31.50,3669688,$33.00,$35.00,$31.3501
02/14/2025,$32.49,4346490,$33.73,$35.20,$31.6401
02/13/2025,$33.73,4515965,$35.57,$35.99,$32.61
02/12/2025,$34.62,5591072,$31.00,$34.79,$30.2301
02/11/2025,$32.20,4682240,$34.556,$34.74,$31.79
02/10/2025,$35.11,5788124,$36.00,$37.20,$34.42
02/07/2025,$35.285,7962304,$34.01,$37.80,$33.89
02/06/2025,$33.56,6667546,$36.08,$37.50,$32.62
02/05/2025,$35.36,10648910,$37.00,$40.45,$34.75
02/04/2025,$37.07,5892511,$39.60,$40.89,$36.37
02/03/2025,$38.10,7453629,$34.75,$40.4428,$34.27
01/31/2025,$38.62,7977266,$41.50,$43.4299,$38.44
01/30/2025,$40.01,8324877,$37.87,$41.978,$36.80
01/29/2025,$36.54,9423434,$34.76,$40.68,$34.691
01/28/2025,$34.79,6663094,$35.99,$36.40,$31.55
01/27/2025,$33.26,12838290,$35.98,$38.045,$31.80
01/24/2025,$44.51,12064800,$43.22,$48.05,$41.5501
01/23/2025,$42.74,18093630,$35.49,$46.5182,$35.40
01/22/2025,$36.45,11698410,$31.50,$37.37,$31.00
01/21/2025,$32.18,10043300,$26.63,$32.30,$26.33
01/17/2025,$24.71,3788900,$23.97,$26.00,$23.58
01/16/2025,$23.41,3532229,$23.50,$24.49,$22.39
01/15/2025,$22.85,4132956,$22.48,$23.50,$22.10
01/14/2025,$21.38,3445458,$21.85,$22.12,$20.58
01/13/2025,$20.39,7491586,$24.94,$24.984,$19.21
01/10/2025,$25.66,3146567,$26.42,$26.80,$24.73
01/08/2025,$26.84,4839131,$28.05,$28.6113,$25.10
01/07/2025,$30.24,5020092,$32.33,$33.40,$29.36
01/06/2025,$32.56,8407752,$28.04,$32.65,$27.53
01/03/2025,$27.01,4306455,$24.00,$27.38,$23.62
01/02/2025,$23.93,2114883,$25.20,$25.20,$23.36
12/31/2024,$24.895,2332320,$25.36,$25.3638,$23.34
12/30/2024,$24.83,3024540,$26.05,$26.15,$23.82
12/27/2024,$26.92,3089323,$28.05,$29.00,$26.07
12/26/2024,$28.47,2556991,$28.29,$29.94,$27.80
12/24/2024,$28.58,3427376,$27.65,$29.40,$26.28
12/23/2024,$27.24,4652293,$25.26,$28.2499,$24.51
12/20/2024,$25.19,5665269,$23.75,$26.45,$22.30
12/19/2024,$24.41,3084863,$24.18,$25.388,$23.25
12/18/2024,$23.73,4983280,$26.40,$27.35,$23.25
12/17/2024,$25.75,3040777,$26.39,$27.17,$24.50
12/16/2024,$26.32,3450125,$24.70,$26.40,$23.60
12/13/2024,$24.94,3144690,$23.34,$24.98,$22.7184
12/12/2024,$23.10,4863928,$25.53,$25.80,$23.006
12/11/2024,$24.10,3016580,$23.85,$24.38,$22.02
12/10/2024,$23.35,4175992,$24.80,$24.825,$22.43
12/09/2024,$25.25,3653798,$26.98,$27.19,$24.20
12/06/2024,$26.585,4544651,$26.21,$27.35,$25.40
12/05/2024,$25.46,4441555,$26.50,$27.34,$24.77
12/04/2024,$26.50,6837852,$27.90,$29.45,$25.40
12/03/2024,$26.62,2683928,$27.8942,$28.79,$25.7002
12/02/2024,$28.00,3278877,$29.00,$29.03,$27.08
11/29/2024,$27.61,4504652,$27.30,$29.65,$27.05
11/27/2024,$26.77,4211257,$26.49,$27.32,$25.33
11/26/2024,$26.02,5637810,$27.31,$28.65,$25.168
11/25/2024,$25.91,13527300,$29.98,$30.07,$24.67
11/22/2024,$33.60,10013210,$31.60,$33.82,$27.25
11/21/2024,$29.25,10171980,$24.03,$31.00,$23.60
11/20/2024,$23.145,3645701,$24.10,$25.31,$23.00
11/19/2024,$25.26,4141838,$22.55,$25.26,$22.03
11/18/2024,$22.69,3381954,$21.96,$23.5947,$20.88
11/15/2024,$21.70,3084450,$21.50,$22.32,$19.50
11/14/2024,$22.64,3416167,$25.00,$25.20,$22.25
11/13/2024,$23.09,7231773,$24.00,$26.78,$22.94
11/12/2024,$23.22,6325303,$22.00,$24.95,$21.70
11/11/2024,$21.60,4033117,$23.74,$23.75,$20.60
11/08/2024,$22.82,6209282,$22.26,$24.00,$21.62
11/07/2024,$21.70,4654981,$19.50,$21.90,$19.31
11/06/2024,$19.05,2622512,$19.18,$19.4799,$18.20
11/05/2024,$17.89,2007995,$17.47,$18.1799,$16.85
11/04/2024,$16.80,3759741,$17.94,$18.00,$16.58
11/01/2024,$19.26,3769226,$20.20,$21.09,$18.89
10/31/2024,$19.56,3273430,$20.68,$20.86,$18.67
10/30/2024,$20.34,7236276,$21.99,$23.60,$20.07
10/29/2024,$20.90,5221922,$21.40,$21.6823,$19.60
10/28/2024,$21.77,8696065,$19.96,$22.49,$19.2601
10/25/2024,$19.18,6652273,$19.40,$20.80,$18.62
10/24/2024,$18.39,8687269,$18.19,$19.83,$17.85
10/23/2024,$19.87,7318461,$22.53,$24.42,$19.37
10/22/2024,$23.55,8025223,$25.88,$25.95,$22.59
10/21/2024,$27.36,12450050,$21.83,$27.80,$21.1701
10/18/2024,$20.38,8611589,$19.25,$22.85,$19.16
10/17/2024,$18.73,7975499,$19.57,$19.94,$17.65
10/16/2024,$21.45,12636760,$17.05,$21.59,$15.73
10/15/2024,$15.56,3623149,$17.675,$17.91,$15.16
10/14/2024,$17.59,2803523,$18.45,$19.30,$16.85
10/11/2024,$17.94,1690491,$17.21,$18.25,$16.64
10/10/2024,$17.69,2175649,$16.12,$18.37,$15.74
10/09/2024,$16.62,2093298,$17.10,$17.60,$15.74
10/08/2024,$16.68,4087569,$18.50,$18.5119,$15.20
10/07/2024,$18.64,3559701,$19.76,$20.51,$18.04
10/04/2024,$19.39,5026899,$16.80,$19.96,$16.40
10/03/2024,$16.89,3804154,$18.01,$18.06,$16.00
10/02/2024,$17.58,4599834,$16.50,$18.08,$15.032
10/01/2024,$16.54,5179598,$14.19,$17.01,$13.61
09/30/2024,$14.41,2192515,$14.43,$15.22,$13.61
09/27/2024,$14.99,7126250,$16.26,$17.71,$14.30
09/26/2024,$15.08,4576327,$13.13,$15.14,$13.00
09/25/2024,$12.64,3237074,$13.48,$14.34,$12.36
09/24/2024,$13.78,5777594,$14.47,$15.25,$13.33
09/23/2024,$14.17,7535399,$13.49,$15.39,$12.0514
09/20/2024,$13.02,6496041,$11.25,$13.31,$11.05
09/19/2024,$10.59,1877933,$11.68,$11.87,$10.35
09/18/2024,$10.96,2238709,$12.33,$12.48,$10.63
09/17/2024,$12.39,2731466,$14.43,$14.5098,$11.55
09/16/2024,$14.15,3744947,$16.16,$16.32,$12.1238
09/13/2024,$15.23,4732799,$12.40,$16.21,$12.00
09/12/2024,$11.70,4214874,$11.10,$13.45,$10.97
09/11/2024,$10.85,3981123,$8.93,$11.69,$8.71
09/10/2024,$8.79,3190752,$8.70,$9.35,$7.87
09/09/2024,$7.40,1156662,$7.10,$8.43,$7.01
09/06/2024,$7.00,1252799,$7.40,$7.4539,$6.52
09/05/2024,$7.30,1055986,$8.30,$8.46,$7.16
09/04/2024,$8.39,680787,$8.52,$9.20,$8.10
09/03/2024,$8.58,1811285,$10.12,$10.20,$8.19
08/30/2024,$10.12,599991,$11.00,$11.23,$10.04
08/29/2024,$10.74,1197875,$10.02,$11.54,$10.02
08/28/2024,$10.10,1117549,$10.93,$11.45,$9.75
08/27/2024,$10.72,812445,$11.45,$11.48,$10.15
08/26/2024,$11.23,1539200,$10.32,$11.575,$9.83
08/23/2024,$10.20,820802,$10.60,$10.60,$9.56
08/22/2024,$10.44,1653443,$11.48,$12.388,$10.1284
08/21/2024,$11.20,1252809,$11.01,$11.3999,$10.26
08/20/2024,$10.91,6217802,$11.74,$13.75,$9.64
08/19/2024,$11.07,2583900,$8.80,$11.45,$8.41
08/16/2024,$8.70,1330854,$8.17,$9.24,$7.78
08/15/2024,$8.39,2058315,$7.96,$8.75,$7.20
08/14/2024,$7.95,4482954,$6.85,$8.96,$6.66
08/13/2024,$6.65,2119487,$8.23,$8.23,$6.302
08/12/2024,$8.06,693365,$9.07,$9.40,$7.95
08/09/2024,$8.84,999476,$8.11,$9.00,$7.62
08/08/2024,$8.11,650807,$8.10,$8.44,$7.45
08/07/2024,$7.83,1151160,$9.50,$9.80,$7.77
08/06/2024,$9.11,1543098,$9.07,$9.49,$7.9202
08/05/2024,$7.88,1148146,$7.67,$8.82,$7.54
08/02/2024,$9.62,928438,$9.39,$9.82,$8.46
08/01/2024,$9.86,1177600,$11.23,$11.74,$9.60
07/31/2024,$11.81,1168436,$12.85,$13.25,$11.58
07/30/2024,$12.75,1659646,$14.16,$15.99,$12.51
07/29/2024,$13.77,1389502,$16.68,$16.84,$13.36
07/26/2024,$16.07,2639299,$14.28,$16.79,$13.90
07/25/2024,$13.72,1155007,$13.69,$14.24,$12.25
07/24/2024,$14.37,776871,$15.00,$15.25,$13.65
07/23/2024,$15.49,1101886,$16.05,$16.48,$14.75
07/22/2024,$15.97,1865645,$18.67,$18.67,$14.2401
07/19/2024,$19.30,1739671,$19.15,$20.2999,$16.6401
07/18/2024,$19.10,1799411,$22.82,$23.40,$18.00
07/17/2024,$22.68,1008972,$22.33,$24.25,$22.33
07/16/2024,$22.56,1073073,$24.22,$24.4999,$21.77
07/15/2024,$24.01,1297676,$25.30,$26.49,$23.10
07/12/2024,$25.00,2964597,$23.94,$26.50,$22.14
07/11/2024,$26.24,1924045,$26.04,$28.39,$25.56
07/10/2024,$25.30,1516413,$27.74,$27.78,$24.50
07/09/2024,$26.50,1948592,$27.72,$29.20,$26.01
07/08/2024,$29.80,4565941,$30.00,$34.00,$28.30
07/05/2024,$28.40,3491849,$25.47,$29.49,$25.47
07/03/2024,$23.65,1830709,$24.98,$25.60,$23.00
07/02/2024,$25.93,3663077,$28.22,$29.00,$25.00
07/01/2024,$28.10,14862800,$27.70,$32.39,$23.20
06/28/2024,$23.44,9413711,$15.85,$25.68,$15.41
06/27/2024,$16.22,3946161,$20.97,$21.22,$16.10
06/26/2024,$24.02,3869450,$30.08,$31.68,$20.59
06/25/2024,$29.10,12172730,$24.10,$37.51,$21.80
06/24/2024,$20.87,6134230,$16.50,$22.48,$16.16
06/21/2024,$15.73,1866238,$14.87,$16.00,$12.50
06/20/2024,$15.22,4240154,$13.12,$16.50,$11.55
06/18/2024,$11.60,1704904,$9.60,$11.75,$9.41
06/17/2024,$9.41,1593483,$10.02,$10.38,$8.25
06/14/2024,$9.37,1773994,$7.11,$9.50,$7.11
06/13/2024,$7.07,219867,$7.21,$7.41,$6.68
06/12/2024,$7.10,284561,$7.74,$7.8582,$7.05
06/11/2024,$7.49,389260,$7.46,$7.90,$7.0102
06/10/2024,$7.39,247274,$6.96,$7.47,$6.6105
06/07/2024,$6.75,344032,$7.60,$7.65,$6.60
06/06/2024,$7.65,561777,$8.15,$8.69,$7.52
06/05/2024,$7.77,656074,$6.99,$8.10,$6.74
06/04/2024,$6.70,469169,$6.19,$7.00,$6.15
06/03/2024,$6.40,854125,$7.40,$7.7499,$6.08
05/31/2024,$7.47,2236052,$9.24,$10.71,$6.57
05/30/2024,$8.75,2651718,$6.88,$9.49,$6.75
05/29/2024,$6.91,2557122,$5.31,$7.2357,$5.0208
05/28/2024,$5.49,4410254,$4.98,$5.96,$4.58
05/24/2024,$4.40,389232,$3.97,$4.49,$3.95
05/23/2024,$3.98,196852,$3.91,$4.15,$3.81
05/22/2024,$3.93,124651,$3.97,$4.00,$3.8599
05/21/2024,$3.86,67762,$3.91,$3.99,$3.85
05/20/2024,$3.83,278441,$4.02,$4.18,$3.83
05/17/2024,$3.92,385075,$4.10,$4.565,$3.8001
05/16/2024,$4.08,366025,$4.20,$4.2795,$3.78
05/15/2024,$4.12,824081,$3.58,$4.20,$3.45
05/14/2024,$3.26,1087486,$4.02,$4.25,$3.25
05/13/2024,$4.13,619927,$4.78,$4.78,$4.00
05/10/2024,$4.51,587438,$4.99,$5.0899,$4.45
05/09/2024,$5.05,997288,$5.00,$5.44,$4.09
05/08/2024,$5.19,5722845,$3.60,$6.27,$3.51
