Date,Close/Last,Volume,Open,High,Low
09/04/2025,$598.81,3195354,$580.81,$600.37,$580.06
09/03/2025,$577.04,3657481,$586.285,$586.285,$565.43
09/02/2025,$579.68,5267320,$590.55,$594.00,$567.86
08/29/2025,$612.97,2266374,$631.86,$634.9999,$609.34
08/28/2025,$633.69,2256421,$626.78,$646.95,$626.78
08/27/2025,$622.39,1862850,$625.22,$629.9348,$618.00
08/26/2025,$625.91,2689366,$603.85,$628.58,$603.0424
08/25/2025,$602.31,2129951,$608.83,$614.471,$597.0336
08/22/2025,$607.07,2727705,$607.97,$623.98,$602.50
08/21/2025,$606.00,2566592,$607.02,$620.00,$605.31
08/20/2025,$604.59,3575848,$592.61,$607.77,$581.23
08/19/2025,$603.13,3096700,$620.55,$620.98,$595.19
08/18/2025,$625.02,1860413,$621.38,$628.5452,$614.23
08/15/2025,$621.91,2488202,$624.03,$624.03,$607.86
08/14/2025,$625.27,2534442,$627.00,$640.2799,$620.28
08/13/2025,$634.31,3936413,$662.32,$666.15,$614.23
08/12/2025,$657.44,1804875,$652.74,$662.8351,$651.00
08/11/2025,$650.76,1687604,$641.00,$653.42,$637.37
08/08/2025,$649.09,1888714,$655.23,$656.25,$639.1701
08/07/2025,$645.86,2239865,$665.77,$669.3827,$638.52
08/06/2025,$664.55,1894867,$646.63,$666.29,$644.00
08/05/2025,$649.72,2180246,$661.24,$665.11,$643.96
08/04/2025,$662.77,2155916,$659.36,$674.97,$653.95
08/01/2025,$656.50,3077392,$638.18,$664.26,$632.46
07/31/2025,$660.29,3343017,$660.00,$677.2899,$656.07
07/30/2025,$655.00,2699556,$639.95,$656.17,$635.17
07/29/2025,$632.67,2749930,$646.99,$655.65,$629.99
07/28/2025,$647.66,2920550,$638.26,$648.5178,$631.16
07/25/2025,$644.59,3604472,$630.00,$651.22,$626.00
07/24/2025,$623.97,3918587,$632.27,$633.07,$615.30
07/23/2025,$629.03,7081275,$595.75,$633.72,$585.00
07/22/2025,$548.99,3938494,$558.51,$558.51,$537.155
07/21/2025,$565.91,2146844,$576.14,$577.625,$564.66
07/18/2025,$574.60,2052804,$570.61,$579.025,$567.0001
07/17/2025,$570.17,2569448,$568.65,$581.265,$566.22
07/16/2025,$561.17,1955126,$559.62,$566.5199,$552.0001
07/15/2025,$559.61,2576889,$556.81,$560.63,$545.49
07/14/2025,$555.04,2471743,$541.45,$555.855,$540.00
07/11/2025,$539.16,2286510,$538.00,$546.65,$534.67
07/10/2025,$539.36,2510575,$539.04,$542.37,$520.00
07/09/2025,$535.77,2295664,$535.56,$545.63,$530.00
07/08/2025,$530.00,3130662,$535.00,$537.22,$511.5001
07/07/2025,$530.28,2268050,$520.00,$531.19,$514.08
07/03/2025,$517.04,1809150,$511.74,$519.71,$506.02
07/02/2025,$505.07,3389533,$502.58,$511.52,$497.30
07/01/2025,$506.00,6526985,$525.16,$528.00,$482.2001
06/30/2025,$529.15,2030065,$524.27,$531.37,$516.5942
06/27/2025,$519.66,9150273,$507.00,$532.5899,$503.0001
06/26/2025,$506.81,2205693,$505.00,$508.91,$498.81
06/25/2025,$502.67,2476001,$516.00,$522.97,$502.25
06/24/2025,$510.84,2692555,$505.96,$512.82,$496.73
06/23/2025,$499.88,3097971,$486.66,$500.04,$479.0397
06/20/2025,$486.96,4002784,$493.53,$496.01,$480.55
06/18/2025,$490.19,2240159,$486.79,$491.13,$482.01
06/17/2025,$488.66,2160392,$486.77,$494.02,$481.60
06/16/2025,$487.88,2134809,$480.00,$492.53,$480.00
06/13/2025,$478.45,2433901,$477.68,$484.6281,$474.21
06/12/2025,$487.67,2431914,$478.81,$489.71,$478.10
06/11/2025,$483.47,3100433,$469.52,$484.33,$464.00
06/10/2025,$465.31,3944389,$482.36,$482.69,$458.646
06/09/2025,$480.00,2346890,$492.00,$492.31,$479.80
06/06/2025,$485.00,2101070,$486.78,$488.9499,$478.00
06/05/2025,$484.31,2448501,$491.07,$493.87,$479.5382
06/04/2025,$488.13,2193558,$493.73,$499.43,$486.51
06/03/2025,$492.97,3476868,$494.00,$500.72,$485.00
06/02/2025,$485.16,2514381,$475.00,$486.28,$472.49
05/30/2025,$472.98,5092535,$470.00,$473.79,$463.3401
05/29/2025,$471.17,4299359,$487.25,$489.13,$462.00
05/28/2025,$485.01,3318071,$468.54,$487.40,$467.50
05/27/2025,$471.51,2942610,$471.64,$476.01,$466.00
05/23/2025,$464.39,3571634,$460.01,$469.8113,$458.79
05/22/2025,$458.82,2713840,$453.00,$464.70,$448.4501
05/21/2025,$453.03,3932393,$447.00,$463.00,$446.50
05/20/2025,$450.04,2756722,$443.78,$451.365,$442.5572
05/19/2025,$446.60,3128744,$424.50,$447.445,$421.6383
05/16/2025,$428.06,2603753,$431.00,$431.4625,$423.10
05/15/2025,$426.97,2954267,$430.17,$432.79,$425.39
05/14/2025,$432.84,2577166,$438.92,$440.34,$431.82
05/13/2025,$433.33,4769742,$420.91,$444.00,$420.00
05/12/2025,$416.63,2989910,$415.00,$418.80,$408.82
05/09/2025,$399.26,2383667,$396.25,$399.78,$387.03
05/08/2025,$394.00,3346409,$410.00,$413.75,$393.86
05/07/2025,$406.81,2489492,$400.00,$407.29,$397.01
05/06/2025,$401.23,2242650,$394.57,$402.64,$392.12
05/05/2025,$401.10,2296914,$392.00,$403.80,$390.2106
05/02/2025,$396.32,3602370,$391.00,$403.42,$385.55
05/01/2025,$382.29,3246757,$383.34,$387.52,$378.47
04/30/2025,$370.82,2756768,$359.98,$371.51,$357.64
04/29/2025,$371.19,2430015,$369.62,$372.09,$363.22
04/28/2025,$370.06,3001842,$371.00,$379.9618,$361.63
04/25/2025,$372.42,3961085,$359.81,$376.1499,$356.94
04/24/2025,$360.49,4980362,$342.49,$366.66,$337.31
04/23/2025,$336.09,5443591,$354.04,$358.88,$333.19
04/22/2025,$326.07,3471430,$319.05,$331.22,$317.60
04/21/2025,$313.08,2526764,$320.00,$324.93,$306.21
04/17/2025,$323.55,2860862,$335.26,$339.99,$321.78
04/16/2025,$328.16,4015239,$318.57,$332.31,$316.00
04/15/2025,$328.56,1635321,$323.37,$331.13,$323.07
04/14/2025,$322.30,2467539,$333.33,$334.25,$317.50
04/11/2025,$321.43,2800719,$310.00,$323.2099,$306.0001
04/10/2025,$309.95,4444822,$312.04,$322.24,$303.10
04/09/2025,$326.81,7482570,$283.21,$333.30,$281.5609
04/08/2025,$286.89,5858373,$303.77,$307.06,$279.5718
04/07/2025,$286.07,6522236,$257.02,$298.49,$253.0762
04/04/2025,$271.48,8095786,$277.16,$283.47,$252.25
04/03/2025,$297.66,5752183,$306.955,$315.87,$293.475
04/02/2025,$330.80,4203206,$307.08,$335.785,$306.00
04/01/2025,$315.64,3544462,$307.60,$316.43,$302.40
03/31/2025,$305.28,4678348,$291.35,$306.03,$288.00
03/28/2025,$302.93,2725338,$302.00,$308.88,$299.13
03/27/2025,$303.00,3814222,$310.18,$314.9899,$302.33
03/26/2025,$317.70,3803551,$335.45,$335.45,$314.66
03/25/2025,$336.20,2631713,$343.87,$344.94,$333.21
03/24/2025,$343.57,3141011,$344.24,$349.62,$339.1502
03/21/2025,$333.87,3012138,$330.64,$335.1524,$325.11
03/20/2025,$336.83,3500118,$329.27,$342.34,$329.27
03/19/2025,$335.80,3445579,$323.265,$343.42,$320.50
03/18/2025,$318.93,2774135,$329.00,$330.9769,$314.5622
03/17/2025,$331.96,4376625,$312.50,$335.29,$311.00
03/14/2025,$313.63,4404545,$306.45,$315.80,$303.00
03/13/2025,$300.24,2880429,$297.00,$303.49,$285.35
03/12/2025,$298.68,4541534,$301.58,$308.00,$292.39
03/11/2025,$284.21,5274793,$269.99,$291.5298,$268.51
03/10/2025,$270.13,6818771,$275.97,$281.37,$266.47
03/07/2025,$289.30,7397662,$293.00,$301.00,$279.56
03/06/2025,$293.21,7501033,$306.68,$309.08,$288.28
03/05/2025,$316.80,4617132,$314.55,$323.89,$311.1901
03/04/2025,$313.07,6257519,$305.80,$321.65,$294.45
03/03/2025,$315.98,4846242,$334.70,$337.4299,$308.7732
02/28/2025,$335.18,4096607,$322.35,$336.00,$318.68
02/27/2025,$326.28,4768005,$345.18,$348.51,$322.00
02/26/2025,$335.24,4684242,$334.83,$342.07,$327.85
02/25/2025,$317.69,6835154,$307.26,$322.104,$298.00
02/24/2025,$315.91,7156923,$327.38,$329.3868,$303.44
02/21/2025,$327.88,6964959,$357.60,$359.93,$325.42
02/20/2025,$359.68,3455981,$375.06,$383.29,$353.11
02/19/2025,$375.20,1670875,$369.94,$376.48,$366.25
02/18/2025,$373.25,2407295,$367.92,$377.7699,$363.35
02/14/2025,$367.59,2238830,$369.28,$369.28,$357.00
02/13/2025,$370.31,2609692,$376.00,$377.20,$360.60
02/12/2025,$369.65,1825378,$364.76,$378.26,$359.73
02/11/2025,$372.90,2064343,$381.30,$383.08,$369.37
02/10/2025,$385.00,2078929,$379.15,$385.70,$372.00
02/07/2025,$377.97,2391723,$380.68,$389.89,$375.39
02/06/2025,$374.83,2460844,$365.99,$380.05,$364.5983
02/05/2025,$367.93,2810011,$363.97,$369.475,$359.63
02/04/2025,$356.53,2766366,$360.60,$366.08,$349.565
02/03/2025,$361.71,4079368,$350.34,$367.1951,$348.95
01/31/2025,$372.88,4146855,$385.56,$387.08,$370.56
01/30/2025,$382.94,5682519,$365.00,$387.64,$364.93
01/29/2025,$353.25,5449781,$358.30,$368.84,$346.26
01/28/2025,$355.12,10396720,$351.415,$355.51,$317.70
01/27/2025,$330.00,13356760,$339.60,$353.00,$322.30
01/24/2025,$420.49,4717500,$436.93,$436.93,$416.0001
01/23/2025,$437.71,3925027,$423.63,$447.50,$422.66
01/22/2025,$427.10,4973944,$430.00,$434.10,$418.10
01/21/2025,$416.00,4223303,$405.00,$417.21,$395.29
01/17/2025,$401.41,2363785,$393.29,$404.13,$389.59
01/16/2025,$391.00,2111597,$394.07,$397.76,$387.03
01/15/2025,$387.03,2523964,$391.00,$392.77,$380.00
01/14/2025,$382.26,3095611,$376.32,$388.8799,$373.70
01/13/2025,$366.81,3267905,$355.33,$366.85,$353.01
01/10/2025,$367.10,2386995,$363.20,$367.83,$351.00
01/08/2025,$366.48,3160114,$362.31,$368.79,$348.20
01/07/2025,$368.52,2728249,$373.26,$374.62,$357.226
01/06/2025,$371.32,3419116,$369.75,$376.295,$366.51
01/03/2025,$354.03,2392405,$331.69,$354.98,$331.50
01/02/2025,$338.94,2473774,$332.79,$342.67,$328.52
12/31/2024,$328.93,1793757,$330.93,$333.0964,$327.50
12/30/2024,$330.26,1837750,$324.34,$335.64,$323.0001
12/27/2024,$333.80,1506587,$339.95,$340.75,$332.50
12/26/2024,$343.07,1211476,$345.80,$345.80,$338.90
12/24/2024,$347.29,1062360,$347.22,$348.99,$343.32
12/23/2024,$344.92,1436153,$344.25,$346.28,$337.00
12/20/2024,$342.66,5476077,$328.13,$345.6399,$327.1501
12/19/2024,$332.80,4587897,$324.95,$337.46,$322.51
12/18/2024,$317.12,3906912,$327.59,$332.06,$314.19
12/17/2024,$328.34,4408883,$333.00,$334.00,$323.50
12/16/2024,$337.71,4229793,$336.06,$340.50,$330.84
12/13/2024,$332.01,2972926,$334.78,$338.00,$329.45
12/12/2024,$329.91,3281840,$343.00,$343.00,$328.19
12/11/2024,$343.80,6671723,$333.56,$350.58,$333.33
12/10/2024,$327.39,3473498,$334.21,$336.59,$322.3314
12/09/2024,$335.25,3045948,$340.35,$345.00,$324.50
12/06/2024,$346.51,1622761,$347.50,$349.32,$341.00
12/05/2024,$348.13,2099463,$346.02,$354.6899,$344.94
12/04/2024,$343.75,2424016,$336.485,$344.73,$333.63
12/03/2024,$331.92,2103767,$338.75,$339.96,$326.63
12/02/2024,$337.54,2327994,$335.73,$346.67,$335.51
11/29/2024,$334.12,883728,$334.46,$336.62,$332.67
11/27/2024,$335.33,2318182,$339.23,$339.74,$329.63
11/26/2024,$338.89,2007910,$332.27,$340.71,$330.615
11/25/2024,$328.98,6212395,$353.52,$354.99,$328.1938
11/22/2024,$349.16,2714644,$339.85,$349.70,$334.00
11/21/2024,$339.85,2671849,$349.90,$357.09,$339.38
11/20/2024,$342.77,2633639,$343.75,$348.00,$337.74
11/19/2024,$340.00,2200573,$320.01,$340.39,$317.55
11/18/2024,$325.37,1816464,$326.57,$333.24,$322.16
11/15/2024,$329.76,2931274,$325.10,$339.2358,$325.10
11/14/2024,$326.04,2449456,$333.26,$335.1109,$325.28
11/13/2024,$333.26,3054493,$334.42,$343.6434,$330.55
11/12/2024,$323.71,6123678,$346.50,$349.40,$319.10
11/11/2024,$349.44,2486591,$347.80,$349.79,$338.50
11/08/2024,$341.18,1719992,$336.50,$342.79,$335.75
11/07/2024,$336.78,2347594,$339.00,$340.41,$332.50
11/06/2024,$336.30,4486408,$321.16,$338.58,$319.00
11/05/2024,$315.77,3461434,$295.85,$316.4499,$294.87
11/04/2024,$295.46,2070478,$298.00,$301.50,$292.54
11/01/2024,$301.09,2702214,$305.00,$311.58,$300.52
10/31/2024,$301.66,2550666,$300.00,$303.709,$296.0201
10/30/2024,$297.60,2085187,$300.00,$301.53,$294.67
10/29/2024,$298.77,2030580,$288.00,$298.96,$284.10
10/28/2024,$289.23,2231616,$295.74,$295.94,$288.0801
10/25/2024,$293.54,2087779,$295.39,$298.81,$292.395
10/24/2024,$297.00,3620065,$285.81,$297.54,$283.00
10/23/2024,$279.88,4244597,$273.71,$282.97,$268.50
10/22/2024,$276.42,2631832,$271.00,$278.29,$270.545
10/21/2024,$276.43,2569958,$277.00,$277.60,$272.28
10/18/2024,$272.72,2353706,$273.69,$275.30,$271.35
10/17/2024,$272.00,2510144,$279.24,$281.3732,$271.89
10/16/2024,$274.77,1844916,$268.90,$276.19,$267.69
10/15/2024,$266.36,2190164,$270.00,$270.87,$260.05
10/14/2024,$269.50,1822285,$267.26,$270.83,$265.6901
10/11/2024,$266.89,1848390,$263.75,$270.11,$261.05
10/10/2024,$264.62,1795789,$264.00,$266.55,$261.79
10/09/2024,$266.60,1891695,$264.50,$269.2977,$262.88
10/08/2024,$264.27,1671943,$264.03,$266.556,$262.25
10/07/2024,$262.54,1925059,$265.41,$265.98,$260.52
10/04/2024,$265.59,3159216,$257.00,$266.42,$253.23
10/03/2024,$254.68,1913736,$253.15,$257.24,$250.89
10/02/2024,$252.29,2769650,$251.00,$257.5299,$248.50
10/01/2024,$256.53,2304083,$256.00,$257.5999,$251.10
09/30/2024,$254.98,3374184,$251.00,$255.35,$248.96
09/27/2024,$249.86,2293570,$250.76,$254.43,$249.58
09/26/2024,$251.22,2817719,$257.76,$258.64,$247.07
09/25/2024,$255.05,2454244,$257.10,$257.75,$252.17
09/24/2024,$255.48,3804409,$254.00,$257.50,$252.12
09/23/2024,$251.53,3336725,$247.825,$254.87,$246.79
09/20/2024,$245.46,4111410,$243.23,$250.8494,$242.25
09/19/2024,$244.45,3060826,$243.305,$245.00,$238.11
09/18/2024,$235.67,3255887,$238.62,$241.5185,$234.00
09/17/2024,$237.15,5143950,$237.67,$240.00,$233.51
09/16/2024,$229.93,2334854,$227.88,$231.51,$225.24
09/13/2024,$225.59,3697548,$220.65,$228.6765,$219.01
09/12/2024,$215.27,4042215,$200.00,$217.09,$199.65
09/11/2024,$209.15,3787508,$204.10,$210.12,$201.50
09/10/2024,$202.01,1894687,$202.74,$203.00,$199.14
09/09/2024,$201.81,1654895,$200.01,$202.93,$197.38
09/06/2024,$198.33,3884686,$198.99,$201.18,$193.38
09/05/2024,$198.44,3064325,$197.09,$200.73,$194.27
09/04/2024,$199.63,3765078,$193.03,$204.19,$192.1223
09/03/2024,$192.55,4275304,$200.00,$202.60,$187.5479
08/30/2024,$201.00,3347707,$195.86,$201.3696,$194.20
08/29/2024,$191.36,3155472,$186.00,$195.68,$185.355
08/28/2024,$184.00,2067683,$183.85,$185.37,$180.77
08/27/2024,$185.55,1613268,$181.00,$187.10,$180.49
08/26/2024,$182.13,2177004,$181.48,$183.27,$179.19
08/23/2024,$183.29,4872683,$180.80,$183.56,$173.07
08/22/2024,$186.00,2067915,$185.00,$186.745,$182.31
08/21/2024,$184.26,1601541,$183.47,$185.24,$181.81
08/20/2024,$184.00,1138332,$184.96,$186.00,$181.68
08/19/2024,$185.40,1626853,$184.10,$185.51,$181.215
08/16/2024,$184.06,2718507,$188.72,$188.82,$180.3907
08/15/2024,$188.82,3477950,$185.50,$190.7999,$181.61
08/14/2024,$184.16,2242670,$180.00,$185.19,$178.25
08/13/2024,$179.65,1552036,$178.05,$180.26,$175.315
08/12/2024,$176.44,1797785,$178.49,$180.50,$174.39
08/09/2024,$179.11,2766628,$176.52,$179.55,$172.60
08/08/2024,$177.21,2755834,$169.20,$177.46,$165.05
08/07/2024,$166.07,3312842,$168.66,$172.75,$164.69
08/06/2024,$164.35,2800031,$163.08,$166.465,$160.00
08/05/2024,$162.24,3700451,$152.405,$165.39,$150.01
08/02/2024,$164.73,3314487,$168.78,$169.99,$161.50
08/01/2024,$174.03,3706765,$181.90,$183.86,$171.81
07/31/2024,$178.24,4056500,$171.25,$180.255,$171.25
07/30/2024,$162.70,2639331,$172.93,$174.07,$162.45
07/29/2024,$172.05,1757967,$174.32,$174.77,$169.85
07/26/2024,$173.11,3871920,$168.46,$173.9755,$163.69
07/25/2024,$160.00,5163169,$166.00,$166.29,$156.41
07/24/2024,$162.90,5532133,$167.34,$172.30,$162.73
07/23/2024,$170.49,3221764,$167.00,$171.01,$166.22
07/22/2024,$166.76,1738608,$166.38,$168.25,$163.6839
07/19/2024,$163.34,2547792,$162.00,$163.69,$159.11
07/18/2024,$161.49,4736552,$168.00,$171.45,$159.43
07/17/2024,$165.83,6033756,$180.20,$180.20,$162.90
07/16/2024,$182.74,1789742,$178.78,$183.89,$178.18
07/15/2024,$177.44,3026614,$180.24,$181.8099,$176.50
07/12/2024,$180.45,1603909,$177.95,$184.331,$174.40
07/11/2024,$176.70,2574654,$181.00,$183.16,$176.55
07/10/2024,$179.73,1835670,$174.93,$179.80,$174.60
07/09/2024,$172.98,1801065,$174.28,$174.83,$172.60
07/08/2024,$174.37,1659343,$176.81,$178.60,$174.17
07/05/2024,$176.23,1629585,$171.50,$177.44,$171.26
07/03/2024,$172.68,1317151,$170.10,$174.78,$169.18
07/02/2024,$169.81,2447440,$165.41,$171.98,$165.41
07/01/2024,$167.52,2748335,$171.00,$171.20,$165.12
06/28/2024,$171.51,3783554,$174.80,$176.30,$167.175
06/27/2024,$176.28,2541263,$178.39,$179.2729,$173.25
06/26/2024,$180.00,2283955,$180.89,$181.725,$177.62
06/25/2024,$181.45,2554030,$179.80,$181.50,$176.27
06/24/2024,$178.14,2552892,$176.55,$179.15,$174.77
06/21/2024,$175.73,3876954,$177.10,$177.18,$170.40
06/20/2024,$177.18,4005304,$178.47,$185.50,$175.095
06/18/2024,$179.57,3364919,$167.94,$180.25,$166.33
06/17/2024,$168.76,2804196,$169.75,$171.88,$166.15
06/14/2024,$170.17,3128342,$174.09,$174.78,$166.20
06/13/2024,$176.17,3462158,$179.80,$181.96,$172.84
06/12/2024,$177.52,4016501,$171.54,$179.22,$171.155
06/11/2024,$168.23,2036122,$165.50,$168.54,$163.30
06/10/2024,$166.64,4224304,$161.22,$170.00,$160.5984
06/07/2024,$162.08,4850297,$159.50,$165.76,$159.04
06/06/2024,$160.31,5249018,$163.25,$164.13,$155.50
06/05/2024,$163.49,8005543,$165.09,$168.30,$162.47
06/04/2024,$163.04,5279783,$168.35,$169.41,$161.33
06/03/2024,$170.37,3434765,$178.93,$179.00,$166.44
05/31/2024,$175.90,5454904,$177.10,$179.765,$165.40
05/30/2024,$175.08,2043133,$176.97,$177.81,$174.50
05/29/2024,$177.32,1537710,$176.00,$178.69,$174.0962
05/28/2024,$178.09,2632749,$178.34,$182.78,$176.78
05/24/2024,$177.43,4294052,$162.81,$177.7695,$162.09
05/23/2024,$161.67,3139003,$166.42,$170.00,$161.44
05/22/2024,$163.85,2018868,$164.29,$167.36,$163.00
05/21/2024,$163.93,1945469,$160.24,$164.49,$159.07
05/20/2024,$160.95,1736122,$163.06,$164.30,$160.21
05/17/2024,$162.62,1937153,$166.88,$167.64,$160.94
05/16/2024,$166.40,1604395,$168.03,$170.00,$166.35
05/15/2024,$167.87,2572025,$168.36,$172.35,$166.956
05/14/2024,$165.63,3855420,$160.69,$166.555,$158.86
05/13/2024,$161.53,4413798,$165.00,$167.55,$160.18
05/10/2024,$167.27,3459622,$169.00,$170.80,$165.99
05/09/2024,$166.40,4022569,$165.00,$168.72,$164.65
05/08/2024,$164.00,3679684,$167.00,$167.01,$163.225
05/07/2024,$167.36,2884150,$168.66,$173.50,$167.165
05/06/2024,$169.14,4007044,$167.16,$171.17,$164.51
05/03/2024,$166.26,4635134,$155.63,$167.17,$155.14
05/02/2024,$153.83,2530741,$153.53,$155.44,$151.6589
05/01/2024,$151.67,3397459,$154.19,$156.70,$149.4207
04/30/2024,$153.71,3490075,$158.14,$163.10,$152.25
04/29/2024,$159.01,5937215,$153.58,$159.55,$153.58
04/26/2024,$153.07,4230515,$153.64,$157.25,$150.20
04/25/2024,$148.31,6069264,$143.00,$152.14,$138.6725
04/24/2024,$146.18,4684613,$147.00,$149.90,$144.35
04/23/2024,$147.83,4682814,$138.46,$148.35,$137.87
